replica,cpu,heap,previous_tps,instant_tps,reward
1,1,1,7.8,0.6,-1.0
1,1,1,7.8,0.6,-1.0
1,1,1,7.8,0.6,-1.0
1,1,1,7.8,0.6,-1.0
1,1,1,7.8,0.6,-1.0
1,1,1,7.8,0.6,-1.0
1,1,1,7.8,0.6,-1.0
1,1,1,7.8,0.6,-1.0
1,1,1,7.8,0.6,-1.0
1,1,1,7.8,0.6,-1.0
1,1,1,7.8,0.6,-1.0
2,1,1,0.6,1.07,0.3582599999999999
2,1,1,0.6,1.07,-1.0
2,1,2,1.07,2.36,0.2457299999999999
2,1,3,2.36,1.13,0.1875066666666666
2,1,2,1.13,2.33,0.2536899999999999
2,1,3,2.33,1.2,0.1929333333333333
2,1,3,2.33,1.2,-1.0
2,1,3,2.33,1.2,-1.0
3,1,3,1.2,1.6,0.1939666666666666
3,1,4,1.6,1.95,0.1864749999999999
3,1,5,1.95,12.89,0.3689199999999999
3,1,5,12.89,2.0,0.1663999999999999
4,1,5,2.0,6.71,0.25298
4,1,5,6.71,2.47,0.1751599999999999
5,1,5,2.47,3.27,0.1871599999999999
5,1,4,3.27,1.6,0.1702999999999999
6,1,4,1.6,5.12,0.2325349999999999
6,1,5,5.12,3.32,0.1857599999999999
6,1,5,5.12,3.32,-1.0
7,1,5,3.32,4.72,0.2078599999999999
7,1,4,4.72,4.3,0.2106499999999999
6,1,4,4.3,10.72,0.32321
5,1,4,10.72,8.33,0.2854399999999999
6,1,4,8.33,7.48,0.27114
7,1,4,7.48,3.4,0.1959499999999999
8,1,4,3.4,4.13,0.2059649999999999
9,1,4,4.13,9.2,0.2982249999999999
9,1,5,9.2,2.69,0.1702199999999999
9,1,5,9.2,2.69,-1.0
9,1,4,2.69,2.04,0.1707199999999999
9,1,3,2.04,2.07,0.19576
9,1,3,2.04,2.07,-1.0
9,1,2,2.07,2.0,0.2402499999999999
9,1,2,2.07,2.0,-1.0
9,1,1,2.0,1.27,0.3523599999999999
9,1,1,2.0,1.27,-1.0
9,1,2,1.27,1.47,0.2249599999999999
9,1,1,1.47,0.73,0.3526399999999998
9,1,2,0.73,1.51,0.2266799999999999
9,1,3,1.51,2.0,0.1899999999999999
9,1,4,2.0,1.33,0.1604399999999999
9,1,3,1.33,2.07,0.19726
9,1,2,2.07,1.4,0.2239499999999999
9,1,1,1.4,0.73,0.3491399999999998
9,1,2,0.73,1.26,0.2199299999999999
9,1,1,1.26,1.0,0.3469999999999999
9,1,2,1.0,2.24,0.2433199999999999
9,1,3,2.24,2.32,0.1962599999999999
9,1,2,2.32,1.3,0.2243999999999999
9,1,3,1.3,1.76,0.1883466666666666
9,1,2,1.76,0.95,0.2098499999999999
9,1,1,0.95,0.93,0.3537399999999999
9,1,2,0.93,1.27,0.2228599999999999
9,1,3,1.27,1.6,0.1894666666666666
9,1,4,1.6,1.73,0.1686399999999999
9,1,3,1.73,1.86,0.1908133333333332
9,1,2,1.86,1.4,0.2249499999999999
9,1,1,1.4,1.07,0.3572599999999998
9,1,2,1.07,1.7,0.2260999999999999
9,1,3,1.7,1.33,0.1791066666666666
9,1,2,1.33,2.0,0.2372499999999999
9,1,3,2.0,1.53,0.1852066666666666
9,1,2,1.53,1.57,0.2292599999999999
9,1,1,1.57,1.33,0.3544399999999998
9,1,2,1.33,2.06,0.2300799999999999
9,1,1,2.06,1.07,0.3457599999999999
9,1,2,1.07,1.67,0.2280599999999999
9,1,3,1.67,2.33,0.1977733333333333
8,1,3,2.33,2.33,0.1954399999999999
9,1,3,2.33,8.09,0.2969533333333333
9,1,2,8.09,1.47,0.2227099999999999
9,1,2,8.09,1.47,-1.0
9,1,2,8.09,1.47,-1.0
9,1,2,8.09,1.47,-1.0
9,1,3,1.47,1.61,0.1886466666666666
9,1,2,1.61,1.53,0.2232899999999999
9,1,1,1.53,0.73,0.3456399999999998
9,1,2,0.73,1.9,0.2359499999999999
8,1,2,1.9,2.47,0.2454599999999999
8,1,1,2.47,0.73,0.3406399999999999
8,1,2,0.73,1.53,0.2272899999999999
8,1,1,1.53,1.28,0.3515399999999998
9,1,1,1.28,1.4,0.3531999999999999
8,1,1,1.4,1.67,0.3640599999999999
8,1,1,1.4,1.67,-1.0
8,1,2,1.67,1.0,0.2137499999999999
8,1,1,1.0,1.39,0.3540199999999999
8,1,1,1.0,1.39,-1.0
8,1,2,1.39,1.13,0.2218399999999999
8,1,1,1.13,1.0,0.3449999999999999
8,1,1,1.13,1.0,-1.0
8,1,2,1.0,1.38,0.2278399999999999
8,1,3,1.38,1.68,0.1905733333333333
9,1,3,1.68,4.13,0.2276733333333332
8,1,3,4.13,9.53,0.32304
7,1,3,9.53,9.0,0.3146666666666666
7,1,2,9.0,2.0,0.2357499999999999
7,1,1,2.0,1.37,0.3586599999999999
7,1,2,1.37,1.47,0.2264599999999999
7,1,1,1.47,1.32,0.3627599999999999
7,1,2,1.32,3.14,0.2580199999999999
7,1,1,3.14,1.8,0.3628999999999999
7,1,1,3.14,1.8,-1.0
7,1,1,3.14,1.8,-1.0
7,1,2,1.8,1.42,0.2350599999999999
7,1,1,1.42,1.72,0.3574599999999999
7,1,2,1.72,1.67,0.2228099999999999
7,1,1,1.67,0.93,0.3512399999999998
7,1,2,0.93,1.33,0.2241899999999999
7,1,3,1.33,2.48,0.1971399999999999
7,1,2,2.48,2.93,0.2504899999999999
7,1,1,2.93,2.27,0.3738599999999999
7,1,2,2.27,1.47,0.2227099999999999
7,1,1,1.47,0.68,0.3422399999999998
7,1,2,0.68,1.87,0.2331599999999999
7,1,3,1.87,3.53,0.2220399999999999
7,1,2,3.53,2.53,0.2440399999999999
7,1,1,2.53,1.67,0.3585599999999999
7,1,2,1.67,1.07,0.2190099999999999
7,1,1,1.07,1.22,0.3494599999999998
7,1,2,1.22,2.76,0.2466799999999999
7,1,1,2.76,1.64,0.3565199999999999
7,1,2,1.64,1.67,0.2298099999999999
7,1,1,1.67,1.67,0.3635599999999998
7,1,2,1.67,2.52,0.2531099999999999
7,1,1,2.52,1.4,0.3461999999999999
7,1,2,1.4,1.55,0.22215
7,1,1,1.55,1.87,0.3686599999999999
7,1,2,1.87,3.37,0.26641
7,1,1,3.37,1.27,0.3658599999999999
7,1,2,1.27,1.74,0.2348199999999999
7,1,3,1.74,2.87,0.2076599999999999
7,1,2,2.87,2.73,0.2446399999999999
7,1,1,2.73,1.13,0.34334
7,1,2,1.13,1.0,0.2217499999999999
7,1,3,1.0,4.33,0.2376066666666666
7,1,2,4.33,2.13,0.2450899999999999
7,1,1,2.13,1.6,0.3562999999999999
7,1,2,1.6,2.67,0.2500599999999999
7,1,1,2.67,1.47,0.3469599999999999
7,1,1,2.67,1.47,-1.0
7,1,2,1.47,1.87,0.2311599999999999
7,1,3,1.87,2.53,0.2020399999999999
7,1,2,2.53,4.07,0.27051
7,1,1,4.07,1.33,0.3449399999999999
7,1,1,4.07,1.33,-1.0
7,1,2,1.33,2.87,0.2564099999999999
6,1,2,2.87,6.93,0.32924
5,1,2,6.93,4.56,0.2825799999999999
5,1,1,4.56,0.8,0.3503999999999999
5,1,1,4.56,0.8,-1.0
5,1,1,4.56,0.8,-1.0
5,1,1,4.56,0.8,-1.0
5,1,1,4.56,0.8,-1.0
5,1,2,0.8,1.6,0.2295499999999999
5,1,3,1.6,2.16,0.1995466666666666
5,1,2,2.16,2.39,0.2440199999999999
5,1,1,2.39,1.33,0.3539399999999998
5,1,2,1.33,2.0,0.2379999999999999
5,1,1,2.0,0.8,0.3424
5,1,2,0.8,1.67,0.2283099999999999
5,1,3,1.67,2.33,0.2061066666666666
5,1,2,2.33,1.33,0.2216899999999999
5,1,1,1.33,0.87,0.3381599999999999
5,1,2,0.87,1.68,0.2264899999999999
5,1,3,1.68,2.14,0.2015199999999999
5,1,4,2.14,2.27,0.1814849999999999
5,1,5,2.27,2.07,0.1657599999999999
5,1,6,2.07,1.4,0.1410333333333333
5,1,7,1.4,2.07,0.1476885714285714
5,1,8,2.07,2.6,0.14905
5,1,9,2.6,2.29,0.1418866666666666
5,1,9,2.6,2.29,-1.0
5,1,9,2.6,2.29,-1.0
5,1,9,2.6,2.29,-1.0
5,1,9,2.6,2.29,-1.0
4,1,9,2.29,4.19,0.169031111111111
4,1,9,2.29,4.19,-1.0
3,1,9,4.19,9.4,0.2658666666666667
2,1,9,9.4,13.2,0.3372111111111111
1,1,9,13.2,5.6,0.2045222222222222
1,1,8,5.6,0.87,0.1275349999999999
1,1,7,0.87,0.87,0.1350885714285714
1,1,7,0.87,0.87,-1.0
1,1,8,0.87,3.4,0.1738874999999999
1,1,9,3.4,38.0,0.7931111111111111
1,1,9,38.0,0.67,0.121171111111111
1,1,9,38.0,0.67,-1.0
1,1,9,38.0,0.67,-1.0
2,1,9,0.67,2.0,0.148611111111111
2,1,9,2.0,5.62,0.2152155555555555
1,1,9,5.62,10.04,0.2975533333333333
1,1,9,5.62,10.04,-1.0
1,1,9,5.62,10.04,-1.0
1,1,9,5.62,10.04,-1.0
1,1,9,5.62,10.04,-1.0
1,1,9,5.62,10.04,-1.0
1,1,9,5.62,10.04,-1.0
1,1,9,5.62,10.04,-1.0
1,1,9,5.62,10.04,-1.0
1,1,9,5.62,10.04,-1.0
1,1,9,5.62,10.04,-1.0
1,1,9,5.62,10.04,-1.0
1,1,9,5.62,10.04,-1.0
1,1,9,5.62,10.04,-1.0
1,1,9,5.62,10.04,-1.0
1,1,9,5.62,10.04,-1.0
1,1,9,10.04,8.67,0.2728933333333333
1,1,9,10.04,8.67,-1.0
1,1,8,8.67,6.53,0.2286649999999999
1,1,9,6.53,11.59,0.3195088888888888
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,1,9,6.53,11.59,-1.0
1,2,9,11.59,4.2,0.1714611111111111
1,2,9,11.59,4.2,-1.0
1,2,9,11.59,4.2,-1.0
1,2,9,11.59,4.2,-1.0
1,2,9,11.59,4.2,-1.0
1,2,9,11.59,4.2,-1.0
1,2,9,11.59,4.2,-1.0
1,2,9,11.59,4.2,-1.0
1,2,9,11.59,4.2,-1.0
1,2,9,11.59,4.2,-1.0
1,2,9,11.59,4.2,-1.0
1,2,9,11.59,4.2,-1.0
1,2,8,4.2,2.87,0.1559724999999999
2,2,8,2.87,3.73,0.1730149999999999
2,2,9,3.73,10.07,0.2838155555555555
1,2,9,10.07,22.47,0.49696
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,10.07,22.47,-1.0
1,2,9,22.47,16.2,0.3848777777777777
1,2,8,16.2,2.47,0.1478349999999999
1,2,9,2.47,4.0,0.1702499999999999
1,2,9,2.47,4.0,-1.0
1,2,9,2.47,4.0,-1.0
1,2,8,4.0,3.2,0.1551
1,2,9,3.2,3.07,0.1532877777777777
1,2,8,3.07,3.07,0.1649474999999999
1,2,9,3.07,2.73,0.14314
1,2,9,3.07,2.73,-1.0
1,2,8,2.73,3.13,0.1561524999999999
1,2,9,3.13,3.93,0.1726011111111111
1,2,9,3.13,3.93,-1.0
1,2,9,3.13,3.93,-1.0
1,2,8,3.93,2.6,0.1605499999999999
1,2,9,2.6,3.0,0.1625833333333333
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,9,2.6,3.0,-1.0
1,2,8,3.0,3.58,0.1591899999999999
1,2,9,3.58,4.27,0.1691099999999999
1,2,8,4.27,3.6,0.1683624999999999
1,2,7,3.6,3.2,0.1713499999999999
1,2,8,3.2,3.0,0.1574374999999999
1,2,7,3.0,5.6,0.2032642857142857
1,2,6,5.6,4.2,0.1896833333333333
1,2,5,4.2,6.52,0.2393099999999999
1,2,4,6.52,2.43,0.1803649999999999
1,2,3,2.43,3.47,0.2097099999999999
1,2,2,3.47,1.93,0.2152399999999999
1,2,1,1.93,10.11,0.4397299999999999
1,2,1,1.93,10.11,-1.0
1,2,1,1.93,10.11,-1.0
1,3,1,10.11,7.73,0.4169733333333332
2,3,1,7.73,7.22,0.4162933333333332
2,3,1,7.73,7.22,-1.0
2,3,1,7.73,7.22,-1.0
2,3,1,7.73,7.22,-1.0
2,3,1,7.73,7.22,-1.0
2,3,1,7.73,7.22,-1.0
2,3,1,7.73,7.22,-1.0
2,3,1,7.73,7.22,-1.0
2,3,2,7.22,21.38,0.5639099999999999
2,3,1,21.38,15.0,0.5374999999999999
3,3,1,15.0,14.6,0.5376333333333332
4,3,1,14.6,12.8,0.5012333333333333
4,3,1,14.6,12.8,-1.0
5,3,1,12.8,20.03,0.6243733333333332
5,3,1,12.8,20.03,-1.0
4,3,1,20.03,35.53,0.90786
3,3,1,35.53,38.88,0.9803533333333334
2,3,1,38.88,40.72,1.0298066666666663
1,3,1,40.72,43.8,1.0759
2,3,1,43.8,5.47,0.3787933333333332
3,3,1,5.47,18.72,0.62446
2,3,1,18.72,32.4,0.8908799999999999
2,3,1,32.4,30.4,0.8546999999999999
3,3,1,30.4,22.89,0.7018533333333332
4,3,1,22.89,14.11,0.53348
5,3,1,14.11,24.95,0.7327666666666666
4,3,1,24.95,38.66,0.9862133333333334
3,3,1,38.66,42.84,1.0671333333333333
2,3,1,42.84,42.16,1.0702133333333332
1,3,1,42.16,44.6,1.1086333333333334
2,3,1,44.6,9.73,0.4546399999999999
3,3,1,9.73,15.6,0.5564666666666667
2,3,1,15.6,40.4,1.0237
1,3,1,40.4,45.34,1.1174399999999998
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,3,1,40.4,45.34,-1.0
1,4,1,45.34,17.06,0.56751
2,4,1,17.06,19.69,0.6182949999999999
1,4,1,19.69,43.94,1.13099
1,4,1,19.69,43.94,-1.0
1,4,1,19.69,43.94,-1.0
1,4,1,19.69,43.94,-1.0
1,4,1,19.69,43.94,-1.0
1,4,1,19.69,43.94,-1.0
1,4,1,19.69,43.94,-1.0
1,4,1,19.69,43.94,-1.0
1,4,1,19.69,43.94,-1.0
1,4,1,19.69,43.94,-1.0
1,4,1,19.69,43.94,-1.0
1,5,1,43.94,32.22,0.82776
2,5,1,32.22,28.44,0.7841199999999999
3,5,1,28.44,32.1,0.8373399999999999
2,5,1,32.1,44.4,1.0713
2,5,1,32.1,44.4,-1.0
1,5,1,44.4,45.06,1.11536
2,5,1,45.06,34.72,0.91474
3,5,1,34.72,36.5,0.93312
4,5,1,36.5,37.88,0.94828
5,5,1,37.88,40.53,0.99564
6,5,1,40.53,44.06,1.05788
7,5,1,44.06,39.97,0.98046
8,5,1,39.97,44.25,1.05492
9,5,1,44.25,43.34,1.03762
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,1,44.25,43.34,-1.0
9,5,2,43.34,44.03,0.94022
9,5,2,43.34,44.03,-1.0
9,5,2,43.34,44.03,-1.0
9,5,2,43.34,44.03,-1.0
9,5,2,43.34,44.03,-1.0
9,5,2,43.34,44.03,-1.0
9,5,2,43.34,44.03,-1.0
9,5,2,43.34,44.03,-1.0
9,5,2,43.34,44.03,-1.0
9,5,2,43.34,44.03,-1.0
9,5,2,43.34,44.03,-1.0
9,5,2,43.34,44.03,-1.0
9,5,2,43.34,44.03,-1.0
9,5,2,43.34,44.03,-1.0
9,5,2,43.34,44.03,-1.0
9,5,2,43.34,44.03,-1.0
9,5,2,43.34,44.03,-1.0
9,5,2,43.34,44.03,-1.0
9,5,2,43.34,44.03,-1.0
9,5,2,43.34,44.03,-1.0
9,5,2,43.34,44.03,-1.0
9,5,2,43.34,44.03,-1.0
9,5,2,43.34,44.03,-1.0
9,5,2,43.34,44.03,-1.0
9,5,2,43.34,44.03,-1.0
9,5,1,44.03,40.78,0.96004
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
9,5,1,44.03,40.78,-1.0
