replica,cpu,heap,previous_tps,instant_tps,cpu_usage,memory_usage,reward,sum_reward,response_time,num_request,num_failures,expected_tps,timestamp,utilization,performance_request,performance_response,performance
3,5,8,40,40,0.155,0.884,0.7238657937806874,59.2547454280423,30.55,40.2,0,40,1708672430.6467826,0.31,1.0,0.6546644844517184,0.8273322422258592
2,5,9,40,40,0.2319999999999999,0.867,0.7544944717042852,60.19747876137564,30.57,40.0,0,40,1708673074.8325377,0.4639999999999998,1.0,0.6542361792607131,0.8271180896303565
3,8,5,40,32,0.1153333333333333,0.7483333333333334,0.8053039215686274,61.1118954280423,21.25,32.0,0,32,1708673690.0611217,0.1441666666666666,1.0,0.9411764705882353,0.9705882352941176
3,9,8,32,32,0.1283333333333333,0.7690000000000001,0.7600560236987921,62.02227968730156,24.13,32.07,0,32,1708674305.350965,0.14259259259259255,1.0,0.8288437629506838,0.914421881475342
2,7,9,32,64,0.2595,0.7949999999999999,0.845028346248096,62.94768444920632,21.57,64.53,0,64,1708674920.5822482,0.3707142857142858,1.0,0.9272137227630969,0.9636068613815485
2,7,4,64,48,0.202,0.721,0.7942729731354049,63.87654159206346,23.77,48.0,0,48,1708675535.8388312,0.2885714285714286,1.0,0.8413967185527976,0.9206983592763989
1,5,7,48,40,0.284,0.783,0.7754657937806874,64.83334159206346,30.55,40.07,0,40,1708676151.0766492,0.568,1.0,0.6546644844517184,0.8273322422258592
2,9,5,40,48,0.1695,0.6845,0.8195282418456643,65.7521749253968,20.95,48.27,0,48,1708676766.3063047,0.18833333333333335,1.0,0.9546539379474941,0.977326968973747
3,8,4,48,48,0.1713333333333333,0.733,0.841438216243149,66.67359159206347,20.07,48.13,0,48,1708677381.53543,0.21416666666666662,1.0,0.9965122072745392,0.9982561036372696
1,7,4,48,55,0.386,0.715,0.890766492105982,67.62487764920633,20.92,55.73,0,56,1708677996.7833655,0.5514285714285715,0.995179,0.9560229445506692,0.9756009722753346
3,7,4,55,72,0.196,0.7403333333333334,0.8524321110009911,68.55287764920632,20.18,72.27,0,72,1708678612.0146112,0.28,1.0,0.9910802775024777,0.9955401387512388
2,7,6,72,64,0.246,0.693,0.8569459366153421,69.48802050634919,20.69,64.27,0,64,1708679227.272585,0.3514285714285714,1.0,0.9666505558240696,0.9833252779120347
2,6,7,64,71,0.266,0.8065,0.8115101898989899,70.43157623968251,24.75,71.93,0,72,1708679842.5085187,0.44333333333333336,0.999028,0.8080808080808081,0.903554404040404
3,4,8,71,51,0.2293333333333333,0.8489999999999999,0.385408065646879,71.05554557301585,213.77,51.33,0,88,1708680457.7870889,0.5733333333333333,0.583295,0.09355849745053094,0.33842674872526546
1,4,4,51,55,0.375,0.79,0.7098686497661666,72.03600997301585,62.01,55.07,0,56,1708681167.810845,0.9375,0.983393,0.32252862441541685,0.6529608122077084
1,7,7,55,48,0.323,0.692,0.8190830999066294,72.98100997301584,24.48,48.0,0,48,1708681783.0410132,0.46142857142857147,1.0,0.8169934640522876,0.9084967320261438
1,6,8,48,56,0.366,0.728,0.7591072910491998,73.93300997301584,33.74,56.13,0,56,1708682398.2595088,0.61,1.0,0.5927682276229994,0.7963841138114998
2,9,7,56,64,0.2455,0.7235,0.8525655058043118,74.86028775079362,20.1,64.27,0,64,1708683013.4988892,0.2727777777777778,1.0,0.9950248756218905,0.9975124378109452
2,4,5,64,64,0.3805,0.735,0.6187864890854413,75.77096795079362,113.06,64.4,0,72,1708683628.7681825,0.9512499999999999,0.894444,0.1768972227136034,0.5356706113568017
2,8,4,64,96,0.3725,0.726,0.8931250000000001,76.71753045079362,19.91,96.33,0,96,1708684244.0359504,0.46562499999999996,1.0,1.0,1.0
2,7,7,96,96,0.399,0.8065,0.8488681456676433,77.67453045079361,23.89,96.2,0,96,1708684859.385949,0.5700000000000001,1.0,0.8371703641691084,0.9185851820845542
2,5,6,96,56,0.369,0.7805,0.36532702620169644,78.22346405079361,265.25,56.27,0,120,1708685474.626302,0.738,0.468917,0.07540056550424128,0.27215878275212063
2,7,9,56,72,0.2655,0.753,0.8457138233934351,79.14505928888885,21.63,72.2,0,72,1708686089.8551066,0.37928571428571434,1.0,0.9246417013407305,0.9623208506703653
3,8,6,72,88,0.2216666666666666,0.7050000000000001,0.8228948476496709,80.07276762222217,21.77,88.33,0,88,1708686705.1057892,0.27708333333333324,1.0,0.9186954524575104,0.9593477262287552
3,8,4,88,72,0.2273333333333333,0.7403333333333334,0.8385127226463104,81.00118428888884,20.96,72.0,0,72,1708687320.4006715,0.2841666666666666,1.0,0.9541984732824427,0.9770992366412213
2,5,6,72,72,0.385,0.792,0.5988986522338957,81.89818428888884,94.23,72.0,0,80,1708687935.6728313,0.77,0.9,0.21224663058473947,0.5561233152923697
1,9,9,72,64,0.415,0.727,0.8568530335257775,82.82507317777772,21.94,64.2,0,64,1708688550.9380927,0.4611111111111111,1.0,0.9115770282588879,0.955788514129444
2,7,9,64,64,0.2674999999999999,0.818,0.8485215946843854,83.7541763523809,21.5,64.27,0,64,1708689166.1639843,0.382142857142857,1.0,0.9302325581395349,0.9651162790697674
3,5,8,64,72,0.2589999999999999,0.8333333333333334,0.7797477390403866,84.7059763523809,28.97,72.0,0,72,1708689781.44631,0.5179999999999998,1.0,0.6903693476009666,0.8451846738004833
3,9,9,72,72,0.2026666666666667,0.7796666666666666,0.8414691480380281,85.61512450052905,20.18,72.2,0,72,1708690415.2817795,0.2251851851851852,1.0,0.9910802775024777,0.9955401387512388
3,9,6,72,72,0.2166666666666666,0.729,0.841461815798099,86.53919857460312,20.34,72.13,0,72,1708691030.5348573,0.24074074074074064,1.0,0.9832841691248771,0.9916420845624385
1,8,8,72,80,0.497,0.739,0.8656925949637218,87.49369857460312,23.43,80.13,0,80,1708691645.7986343,0.62125,1.0,0.8536064874093043,0.9268032437046522
3,5,6,80,88,0.2593333333333333,0.7816666666666666,0.7774247462652526,88.44556524126978,29.23,88.4,0,88,1708692261.0262158,0.5186666666666666,1.0,0.6842285323297982,0.842114266164899
3,5,9,88,56,0.1893333333333333,0.85,0.7401087464199163,89.37787635238088,30.26,56.07,0,56,1708692905.1094117,0.3786666666666666,1.0,0.6609385327164573,0.8304692663582287
2,9,8,56,56,0.2339999999999999,0.739,0.8474522985664853,0.0,20.23,56.0,0,56,1708693520.3599775,0.2599999999999999,1.0,0.9886307464162135,0.9943153732081067
1,4,9,56,41,0.398,0.895,0.3690446361623616,0.4918012444444444,338.75,41.0,0,112,1708694135.597894,0.995,0.366071,0.05904059040590406,0.212555795202952
3,8,8,41,97,0.257,0.7966666666666665,0.8435766951161688,1.4235095777777778,21.09,97.07,0,96,1708694750.8421466,0.32125,1.0,0.948316737790422,0.974158368895211
1,8,8,97,104,0.627,0.965,0.7637357697283311,2.401884577777777,38.65,104.8,0,104,1708695366.1714954,0.78375,1.0,0.517464424320828,0.758732212160414
1,4,9,104,52,0.4,0.889,0.418734100471289,2.977805555555556,265.23,52.8,0,112,1708695981.4591303,1.0,0.471429,0.07540625117822267,0.2734176255891113
1,6,6,52,99,0.6,0.787,0.5197380094653812,3.7296391555555553,182.56,99.33,0,144,1708696596.697981,1.0,0.689792,0.10955302366345311,0.39967251183172653
3,8,6,99,88,0.2393333333333333,0.7206666666666667,0.8533404656501067,4.659555822222222,20.33,88.33,0,88,1708697211.9612513,0.2991666666666666,1.0,0.9837678307919332,0.9918839153959667
1,6,9,88,64,0.425,0.858,0.7814029567475776,5.625722488888888,33.37,64.0,0,64,1708697827.227887,0.7083333333333334,1.0,0.5993407252022775,0.7996703626011388
2,4,8,64,27,0.271,0.7535000000000001,0.279890082792287,6.037387188888888,409.7,27.47,0,88,1708698442.4651666,0.6775,0.312159,0.0488162069807176,0.1804876034903588
2,8,4,27,72,0.32,0.7424999999999999,0.88,6.977387188888889,19.38,72.13,0,72,1708699072.0514405,0.39999999999999997,1.0,1.0,1.0
3,9,6,72,72,0.2063333333333333,0.7413333333333334,0.8458518518518519,7.900313114814814,19.37,72.4,0,72,1708699687.287915,0.22925925925925922,1.0,1.0,1.0
2,6,5,72,96,0.4024999999999999,0.7135,0.8049858948318664,8.867396448148147,29.54,96.07,0,96,1708700302.534216,0.6708333333333332,1.0,0.6770480704129993,0.8385240352064997
3,4,6,96,55,0.268,0.7450000000000001,0.4248559317705939,9.534396448148147,195.81,55.0,0,88,1708700917.818805,0.67,0.625,0.10213982942648486,0.3635699147132424
1,9,8,55,96,0.646,0.71,0.8344646464646465,10.494924225925924,27.5,96.0,0,96,1708701632.2337153,0.7177777777777777,1.0,0.7272727272727273,0.8636363636363636
3,7,8,96,96,0.2516666666666666,0.787,0.871904761904762,11.429251606878305,19.6,96.33,0,96,1708702247.483645,0.35952380952380947,1.0,1.0,1.0
3,6,6,96,96,0.2713333333333333,0.7123333333333334,0.8345304659498208,12.374473829100529,23.25,96.0,0,96,1708702862.7452953,0.4522222222222222,1.0,0.8602150537634409,0.9301075268817205
3,7,5,96,88,0.2253333333333333,0.7200000000000001,0.854244500139237,13.306664305291005,20.52,88.4,0,88,1708703478.0074177,0.32190476190476186,1.0,0.9746588693957116,0.9873294346978558
1,5,9,88,83,0.5,0.886,0.5710358727890721,14.144570349735448,155.93,83.13,0,104,1708704093.2686796,1.0,0.799327,0.12826268197268004,0.46379484098634005
2,7,5,83,168,0.5529999999999999,0.761,0.7363325902808738,15.123570349735449,44.86,168.13,0,168,1708704708.5371668,0.7899999999999999,1.0,0.44583147570218457,0.7229157378510923
2,7,4,168,144,0.5005000000000001,0.7444999999999999,0.8335920813657828,16.095070349735447,27.53,144.4,0,144,1708705323.7952166,0.7150000000000001,1.0,0.726480203414457,0.8632401017072284
3,5,6,144,94,0.286,0.7293333333333333,0.4021114265749711,16.74737594973545,199.21,94.07,0,152,1708705939.046015,0.572,0.618882,0.10039656643742784,0.35963928321871397
2,5,5,94,58,0.373,0.6845,0.3379968822486197,17.24603114973545,298.85,58.33,0,144,1708706554.2805543,0.746,0.405069,0.06692320562154927,0.23599610281077466
1,8,9,58,104,0.57,0.865,0.8541478379431243,18.21339226084656,25.67,104.4,0,104,1708707169.503333,0.7124999999999999,1.0,0.7791195948578106,0.8895597974289053
3,7,7,104,104,0.2606666666666666,0.7573333333333334,0.8744761904761905,19.15063035608465,20.0,104.27,0,104,1708707784.7501478,0.3723809523809523,1.0,1.0,1.0
1,7,5,104,80,0.526,0.723,0.9044247138430406,20.12577321322751,22.59,80.6,0,80,1708708400.008984,0.7514285714285716,1.0,0.8853474988933157,0.9426737494466578
2,4,7,80,39,0.298,0.835,0.3231547880333203,20.60081161322751,334.93,39.07,0,104,1708709015.253662,0.7449999999999999,0.375673,0.05971397008330099,0.21769348504165048
1,5,4,96,67,0.5,0.772,0.5239102530866255,22.159728413227512,179.97,67.07,0,96,1708710253.9240134,1.0,0.698646,0.11112963271656387,0.4048878163582819
2,8,6,67,96,0.3805,0.6915,0.8951250000000001,23.107290913227512,19.55,96.0,0,96,1708710869.1668077,0.47562499999999996,1.0,1.0,1.0
3,7,4,96,96,0.2453333333333333,0.7243333333333334,0.8628296514482082,24.04233853227513,20.37,96.33,0,96,1708711484.404349,0.35047619047619044,1.0,0.9818360333824251,0.9909180166912126
1,6,6,96,80,0.528,0.781,0.8736190476190477,25.03033853227513,26.88,80.07,0,80,1708712099.6552362,0.8800000000000001,1.0,0.7440476190476191,0.8720238095238095
3,5,7,80,79,0.2683333333333333,0.741,0.7742408963585434,25.9800051989418,29.75,79.6,0,80,1708712714.887637,0.5366666666666666,0.995,0.6722689075630253,0.8336344537815126
2,9,7,79,104,0.4075,0.7215,0.8905555555555555,26.925282976719576,19.15,104.13,0,104,1708713330.1342475,0.4527777777777777,1.0,1.0,1.0
3,6,7,104,120,0.3033333333333333,0.7626666666666667,0.8358391445839144,27.87583853227513,23.9,120.8,0,120,1708713945.386185,0.5055555555555555,1.0,0.8368200836820084,0.9184100418410042
3,7,9,120,144,0.3443333333333333,0.7696666666666667,0.889196780421988,28.810547526984127,20.47,144.0,0,144,1708714560.6329188,0.4919047619047619,1.0,0.9770395701025892,0.9885197850512946
3,5,4,144,82,0.3253333333333333,0.7336666666666667,0.3826156340487791,29.410350993650795,227.83,82.6,0,152,1708715175.9263568,0.6506666666666666,0.543421,0.08778475178861431,0.3156028758943072
2,7,7,82,160,0.5485,0.7855,0.7826391656916933,30.388708136507937,35.41,160.2,0,160,1708715791.2332206,0.7835714285714286,1.0,0.5648121999435188,0.7824060999717595
2,5,8,160,60,0.3655,0.788,0.41485964727390834,31.02338493650793,215.51,60.2,0,104,1708716406.5260556,0.731,0.578846,0.09280311818477101,0.3358245590923855
3,4,9,60,72,0.259,0.8386666666666667,0.573818012794882,31.910020121693123,100.04,72.87,0,80,1708717021.7737656,0.6475,0.910875,0.1999200319872051,0.5553975159936025
2,7,8,72,111,0.4054999999999999,0.749,0.8339061050410047,32.855359293121694,24.91,111.13,0,112,1708717696.8296146,0.5792857142857142,0.992232,0.8028904054596547,0.8975612027298274
2,8,9,111,96,0.406,0.8365,0.8963667324777886,33.79905373756614,20.26,96.33,0,96,1708718312.1371603,0.5075,1.0,0.9871668311944718,0.9935834155972358
1,9,9,96,96,0.609,0.713,0.8932751677852349,34.745942626455026,22.35,96.4,0,96,1708718927.3678071,0.6766666666666666,1.0,0.8948545861297539,0.9474272930648769
1,7,8,96,96,0.549,0.788,0.7794503537642102,35.7228711978836,35.94,96.33,0,96,1708719542.605121,0.7842857142857144,1.0,0.5564830272676684,0.7782415136338342
1,7,8,96,96,0.583,0.821,0.8379418491955806,36.70615691216931,29.48,96.47,0,96,1708720157.8533237,0.8328571428571429,1.0,0.6784260515603799,0.83921302578019
1,9,8,96,80,0.478,0.747,0.9062222222222223,37.652643023280426,19.61,80.8,0,80,1708720773.121861,0.5311111111111111,1.0,1.0,1.0
1,9,5,80,72,0.464,0.705,0.8808259364180044,38.604198578835984,21.18,72.07,0,72,1708721388.3909986,0.5155555555555555,1.0,0.9442870632672332,0.9721435316336167
2,6,8,72,104,0.4175,0.7575000000000001,0.825085179890398,39.568469412169314,27.98,104.27,0,104,1708722003.6513717,0.6958333333333333,1.0,0.7147962830593281,0.8573981415296641
1,6,7,104,93,0.601,0.769,0.6160482246407469,40.48385421216931,137.09,93.0,0,104,1708722618.9072156,1.0,0.894231,0.1458895616018674,0.5200602808009337
3,8,4,93,104,0.2753333333333333,0.7200000000000001,0.8688333333333333,41.418270878835976,18.76,104.67,0,104,1708723234.1812303,0.3441666666666666,1.0,1.0,1.0
3,6,8,104,104,0.2883333333333333,0.8413333333333334,0.8706429463171036,42.36632643439153,21.36,104.07,0,104,1708723849.4408977,0.48055555555555546,1.0,0.9363295880149813,0.9681647940074907
3,5,4,104,97,0.323,0.7136666666666667,0.7482580503833516,43.33092643439153,36.52,97.93,0,96,1708724464.762704,0.646,1.0,0.5476451259583789,0.7738225629791895
1,7,8,97,80,0.698,0.765,0.7908161312371839,44.326265720105816,41.8,80.33,0,80,1708725080.0170877,0.9971428571428571,1.0,0.47846889952153115,0.7392344497607656
2,7,4,80,72,0.3345,0.685,0.8671459757149492,45.27405143439153,21.53,72.13,0,72,1708725695.318705,0.4778571428571429,1.0,0.9289363678588016,0.9644681839294008
1,8,8,72,24,0.189,0.769,0.8472500000000001,46.19380143439153,18.55,24.07,0,24,1708726310.563411,0.23625,1.0,1.0,1.0
1,8,4,24,24,0.178,0.679,0.8445,47.11605143439153,18.87,24.0,0,24,1708726925.7792113,0.22249999999999998,1.0,1.0,1.0
2,5,9,24,32,0.1765,0.8400000000000001,0.8258397868561279,48.04468476772486,22.52,32.2,0,32,1708727540.988421,0.353,1.0,0.8880994671403197,0.9440497335701599
3,4,8,32,32,0.1443333333333333,0.81,0.7895010577813036,48.9807681010582,25.21,32.2,0,32,1708728156.2030294,0.3608333333333333,1.0,0.7933359777865926,0.8966679888932962
3,8,6,32,40,0.137,0.6916666666666668,0.834050099950025,49.8978931010582,20.01,40.0,0,40,1708728820.8251548,0.17125,1.0,0.9995002498750624,0.9997501249375311
1,8,5,40,32,0.224,0.645,0.842286817962337,50.82589310105819,20.71,32.27,0,32,1708729436.045584,0.27999999999999997,1.0,0.9657170449058425,0.9828585224529213
1,4,9,32,32,0.242,0.751,0.8216388575723412,51.76983754550264,26.61,32.0,0,32,1708730051.255761,0.605,1.0,0.7515971439308531,0.8757985719654265
2,9,6,32,24,0.1255,0.7665,0.8272897875409109,52.683781989947086,20.03,24.2,0,24,1708730666.4888823,0.13944444444444445,1.0,0.9985022466300548,0.9992511233150274
3,4,6,24,38,0.162,0.7646666666666667,0.7058265245707519,53.600281989947085,33.78,38.8,0,40,1708731281.7094443,0.40499999999999997,0.97,0.5920663114268798,0.7810331557134399
2,8,5,38,40,0.1915,0.692,0.8388818426197459,54.524219489947086,20.46,40.0,0,40,1708731977.209499,0.239375,1.0,0.9775171065493645,0.9887585532746823
2,4,6,40,24,0.2815,0.7589999999999999,0.42735501471931775,55.18659448994708,197.02,24.6,0,40,1708732592.4381812,0.7037499999999999,0.615,0.10151253679829458,0.35825626839914726
1,5,8,24,40,0.269,0.794,0.8702473254759747,56.13964448994708,22.06,40.2,0,40,1708733207.6530015,0.538,1.0,0.9066183136899366,0.9533091568449683
1,4,6,40,46,0.343,0.759,0.7220297568106313,57.09422808994708,48.16,46.13,0,48,1708733822.8706727,0.8575,0.961042,0.41528239202657813,0.6881621960132891
3,6,4,46,40,0.1383333333333333,0.763,0.79545608927705,58.01728364550264,22.9,40.0,0,40,1708734438.1233711,0.2305555555555555,1.0,0.8733624454148472,0.9366812227074236
3,6,6,40,32,0.1233333333333333,0.7063333333333334,0.8200784251802726,58.9378392010582,21.11,32.07,0,32,1708735053.348086,0.2055555555555555,1.0,0.9474182851729038,0.9737091425864519
3,7,4,32,24,0.0933333333333333,0.7256666666666667,0.7982412138101873,59.85117253439153,21.53,24.13,0,24,1708735668.5860903,0.13333333333333328,1.0,0.9289363678588016,0.9644681839294008
2,4,9,24,25,0.264,0.8445,0.3461046647218354,60.38057706772487,272.86,25.87,0,56,1708736283.8006587,0.66,0.461964,0.07329766180458842,0.2676308309022942
1,6,6,25,48,0.342,0.706,0.8132891881780772,61.33757706772487,26.73,48.0,0,48,1708736899.027586,0.5700000000000001,1.0,0.7482229704451927,0.8741114852225964
2,8,6,48,40,0.186,0.742,0.8465,62.26082706772487,19.91,40.13,0,40,1708737514.2470148,0.23249999999999998,1.0,1.0,1.0
2,6,6,40,40,0.1935,0.746,0.8153771929824563,63.19307706772487,22.8,40.8,0,40,1708738129.4738853,0.3225,1.0,0.8771929824561403,0.9385964912280702
3,6,5,40,40,0.1436666666666667,0.731,0.8153670698718931,64.11702151216932,21.77,40.0,0,40,1708738744.706611,0.2394444444444445,1.0,0.9186954524575104,0.9593477262287552
2,7,4,40,32,0.139,0.7415,0.8397142857142857,65.03687865502646,18.96,32.0,0,32,1708739359.941576,0.1985714285714286,1.0,1.0,1.0
1,8,9,32,32,0.222,0.793,0.8555,65.95273976613757,19.14,32.07,0,32,1708739975.1636088,0.27749999999999997,1.0,1.0,1.0
3,7,9,32,40,0.159,0.7846666666666667,0.8454285714285714,66.86263923703704,19.87,40.0,0,40,1708740590.3815207,0.22714285714285717,1.0,1.0,1.0
1,4,7,40,39,0.282,0.801,0.6866420233463034,67.81313923703705,51.4,39.0,0,40,1708741205.608017,0.7049999999999998,0.975,0.38910505836575876,0.6820525291828794
1,9,7,39,40,0.273,0.752,0.8450972288963641,68.74347257037039,20.81,40.2,0,40,1708741820.826126,0.30333333333333334,1.0,0.9610764055742432,0.9805382027871217
1,9,9,40,40,0.27,0.772,0.86,69.65925034814816,19.33,40.33,0,40,1708742436.0463352,0.3,1.0,1.0,1.0
3,6,4,40,40,0.14,0.6906666666666667,0.8466666666666667,70.5825836814815,19.36,40.0,0,40,1708743051.255098,0.23333333333333336,1.0,1.0,1.0
2,5,5,40,32,0.18,0.772,0.8010826820238586,71.51858368148149,24.31,32.27,0,32,1708743666.5397842,0.36,1.0,0.8227067050596463,0.9113533525298232
1,8,4,32,32,0.218,0.687,0.8541003996003996,72.44583368148149,20.02,32.0,0,32,1708744281.9960032,0.27249999999999996,1.0,0.999000999000999,0.9995004995004995
2,6,5,32,64,0.2635,0.7705,0.804289029535865,73.38975034814816,25.28,64.93,0,64,1708744897.2191122,0.4391666666666667,1.0,0.7911392405063291,0.8955696202531646
1,9,7,64,48,0.315,0.67,0.87,74.32046463386244,19.43,48.07,0,48,1708745512.458116,0.35,1.0,1.0,1.0
3,5,9,48,40,0.1583333333333333,0.8329999999999999,0.8522492302706207,75.24468685608467,20.57,40.0,0,40,1708746127.673954,0.3166666666666666,1.0,0.9722897423432183,0.9861448711716092
3,7,6,40,48,0.1756666666666666,0.7106666666666666,0.8452522045855378,76.16978209417991,20.25,48.0,0,48,1708746742.8940089,0.25095238095238087,1.0,0.9876543209876543,0.9938271604938271
2,6,6,48,48,0.22,0.704,0.8733333333333334,77.10644876084658,19.79,48.53,0,48,1708747358.1300094,0.3666666666666667,1.0,1.0,1.0
1,5,8,48,56,0.355,0.806,0.7442244691607685,78.07744876084658,39.56,56.0,0,56,1708747973.3666718,0.71,1.0,0.5055611729019212,0.7527805864509606
1,5,6,56,70,0.438,0.736,0.6556664749572552,79.04360396084658,87.73,70.07,0,72,1708748588.5826192,0.876,0.973194,0.22797218739313801,0.600583093696569
3,7,6,70,64,0.211,0.7600000000000001,0.8512925569054601,79.97374681798944,20.46,64.27,0,64,1708749203.838753,0.30142857142857143,1.0,0.9775171065493645,0.9887585532746823
