replica,cpu,heap,previous_tps,instant_tps,inc_tps,out_tps,cpu_usage,memory_usage,reward,sum_reward,response_time,num_request,num_failures,expected_tps,utilization,action_cost,performance
1,6,5,0.53,17.53,36,47,0.597,0.635,0.5267222222222222,60.71195977460317,229.55,17.53,0,36,0.9975,0.08000000000000002,0.48694444444444446
5,6,8,17.53,26.31,24,29,0.408,0.656,0.4785555555555555,61.450626374603175,147.76,26.32,0,36,0.75,0.56,0.7311111111111112
4,7,9,26.31,26.23,57,63,0.497,0.679,0.6655925925925925,62.32662646349206,61.47,26.24,0,27,0.7322222222222223,0.20000000000000004,0.9718518518518517
3,8,9,26.23,27.33,73,79,0.624,0.633,0.7046111111111111,63.22329313015873,30.43,27.33,0,27,0.7416666666666667,0.12000000000000002,1.0122222222222221
2,6,8,27.33,24.48,91,108,0.571,0.673,0.5609375,63.98987646349207,163.9,24.48,0,36,0.8964583333333334,0.24000000000000005,0.68
1,9,5,24.48,33.1,207,242,0.835,0.612,0.6607500000000001,64.92693221904763,114.45,33.09,0,36,0.9638888888888888,0.44,0.9191666666666668
4,8,7,33.1,45.4,151,162,0.586,0.683,0.6728988095238095,65.86857507619048,45.51,45.42,0,45,0.854107142857143,0.44000000000000006,1.0093333333333334
5,9,7,45.4,37.72,141,145,0.432,0.664,0.7140357142857143,66.75428936190477,25.16,37.71,0,36,0.7142857142857144,0.12000000000000002,1.0475
3,8,4,37.72,36.94,272,281,0.441,0.661,0.6576041666666665,67.66453936190477,27.71,36.93,0,36,0.775625,0.44000000000000006,1.0258333333333334
1,4,6,36.94,1.4,15,20,0.4,0.574,0.22342592592592586,68.0869838952381,2542.5,1.4,0,27,0.9783333333333333,0.4800000000000001,0.05185185185185185
3,5,9,1.4,18.47,75,82,0.405,0.717,0.495037037037037,68.81876162857144,161.36,18.47,0,27,0.8033333333333333,0.44000000000000006,0.6840740740740741
2,8,8,18.47,35.44,261,288,0.614,0.685,0.6797847222222221,69.73417802857143,64.38,35.44,0,36,0.811875,0.28,0.9844444444444443
4,6,6,35.44,33.12,36,41,0.474,0.635,0.6483611111111112,70.64401122857143,106.19,33.11,0,36,0.895,0.4000000000000001,0.9197222222222222
4,7,8,33.12,36.0,108,115,0.521,0.731,0.7087053571428571,71.57561837142858,41.88,36.0,0,36,0.8290178571428571,0.20000000000000004,1.0
1,4,7,36.0,3.48,43,57,0.397,0.629,0.24399404761904764,72.01183285714286,1294.45,3.48,0,36,0.9455357142857144,0.44,0.09666666666666666
3,9,9,3.48,36.4,198,207,0.498,0.738,0.6075555555555555,72.88649952380953,21.09,36.4,0,36,0.6866666666666666,0.52,1.011111111111111
4,9,9,36.4,25.16,158,161,0.316,0.783,0.6329074074074074,73.68961034603176,37.59,25.15,0,27,0.6105555555555555,0.08000000000000002,0.9314814814814815
5,8,7,25.16,27.83,91,98,0.423,0.649,0.6777542989417988,74.58078891746032,28.7,27.83,0,27,0.7279464285714285,0.28,1.0307407407407407
2,5,8,27.83,15.93,66,83,0.492,0.574,0.38847499999999996,75.18658891746033,254.19,15.93,0,36,0.8507499999999999,0.44,0.4425
1,6,8,15.93,16.23,14,17,0.586,0.609,0.46224305555555545,75.80483885079366,248.76,16.24,0,36,0.8689583333333333,0.12000000000000002,0.4511111111111111
5,4,6,16.23,6.48,42,49,0.332,0.645,0.2225,76.24283885079366,967.85,6.48,0,54,0.915,0.56,0.12000000000000001
4,4,8,6.48,1.93,24,29,0.341,0.682,0.23455555555555554,76.61600545079366,2471.65,1.93,0,36,0.8525,0.24000000000000005,0.05361111111111111
5,9,8,1.93,36.78,141,145,0.454,0.682,0.6585138888888888,77.48739433968255,31.61,36.79,0,36,0.6784722222222223,0.28,1.0219444444444443
1,8,6,36.78,24.19,83,104,0.772,0.661,0.6387129629629629,78.41794993968256,115.86,24.19,0,27,0.9824999999999999,0.5200000000000001,0.895925925925926
3,8,9,24.19,27.69,225,238,0.384,0.784,0.6352592592592592,0.0,29.12,27.68,0,27,0.6755555555555556,0.4,1.0251851851851852
4,9,9,27.69,36.8,164,170,0.479,0.713,0.6860555555555555,0.8648888888888888,24.44,36.82,0,36,0.6622222222222222,0.12000000000000002,1.0227777777777778
6,8,4,36.8,36.5,94,98,0.433,0.627,0.6182708333333333,1.7731388888888888,26.45,36.51,0,36,0.770625,0.6000000000000001,1.0141666666666667
6,5,7,36.5,14.47,21,24,0.435,0.596,0.38718650793650794,2.358591003174604,287.46,14.47,0,36,0.8607142857142858,0.36,0.40194444444444444
3,5,5,14.47,32.25,274,289,0.346,0.735,0.6215777777777778,3.234324603174604,103.51,32.24,0,36,0.846,0.4,0.8955555555555557
3,7,6,32.25,36.38,138,146,0.511,0.63,0.7326388888888888,4.180324603174603,57.16,36.37,0,36,0.865,0.16000000000000003,1.0102777777777776
2,5,9,36.38,13.53,77,93,0.475,0.608,0.41438888888888886,4.806102314285715,308.24,13.53,0,27,0.8127777777777778,0.4,0.5011111111111111
2,5,5,13.53,15.67,62,79,0.493,0.599,0.6691777777777776,5.725635914285715,116.29,15.67,0,18,0.993,0.32000000000000006,0.8705555555555555
5,5,7,15.67,14.57,51,56,0.449,0.74,0.3665888888888889,6.299502714285715,477.65,14.57,0,45,0.9490000000000001,0.4,0.3237777777777778
4,4,7,14.57,4.77,18,22,0.373,0.629,0.31691071428571427,6.745217000000001,917.09,4.77,0,36,0.9155357142857143,0.12000000000000002,0.13249999999999998
3,4,7,4.77,29.06,18,21,0.208,0.704,0.61575,7.533717000000001,137.63,29.07,0,36,0.76,0.08000000000000002,0.8075
2,7,9,29.06,34.44,139,156,0.607,0.68,0.6497380952380951,8.432256882539683,83.4,34.44,0,36,0.8113492063492064,0.36000000000000004,0.9566666666666666
5,7,5,34.44,37.1,72,79,0.448,0.634,0.6492777777777778,9.360256882539684,39.79,37.1,0,36,0.8200000000000001,0.56,1.0305555555555557
4,8,5,37.1,26.34,120,128,0.413,0.628,0.6912152777777777,10.248840482539684,37.23,26.34,0,27,0.7581249999999999,0.12000000000000002,0.9755555555555555
1,5,5,26.34,6.24,8,10,0.488,0.567,0.33995555555555557,10.782707082539684,554.52,6.24,0,27,0.988,0.36,0.23111111111111113
6,6,5,6.24,31.77,16,19,0.396,0.585,0.60225,11.644207082539683,100.6,31.77,0,36,0.8300000000000001,0.44000000000000006,0.8825
6,6,6,31.77,33.22,25,28,0.421,0.643,0.7006388888888888,12.538207215873015,94.09,33.22,0,36,0.8508333333333333,0.08000000000000002,0.9227777777777777
3,4,5,33.22,5.13,66,73,0.356,0.61,0.27474999999999994,13.001707215873015,1273.97,5.13,1,36,0.945,0.4,0.1425
3,9,8,5.13,36.78,213,218,0.478,0.756,0.6443888888888888,13.896929438095238,26.62,36.79,0,36,0.7380555555555555,0.44,1.0219444444444443
5,7,5,36.78,37.03,94,102,0.482,0.637,0.6717301587301588,14.834643723809524,34.91,37.04,0,36,0.8442857142857143,0.48000000000000004,1.028888888888889
2,4,9,37.03,8.19,64,78,0.361,0.727,0.2722083333333333,15.35869907936508,466.42,8.19,0,27,0.8551388888888889,0.68,0.3033333333333333
2,7,4,8.19,26.88,150,174,0.6,0.593,0.6723492063492064,16.32746125079365,55.15,26.88,0,27,0.9285714285714286,0.52,0.9955555555555555
3,9,9,26.88,36.53,128,138,0.286,0.711,0.5616666666666666,17.149016806349206,35.91,36.54,0,36,0.5538888888888889,0.56,1.015
6,8,6,36.53,36.78,102,107,0.451,0.646,0.6413958333333334,18.061766806349205,27.77,36.78,0,36,0.781875,0.52,1.0216666666666667
1,6,7,36.78,13.87,13,15,0.571,0.654,0.3635317460317461,18.67012408253968,293.9,13.87,0,36,0.9429761904761905,0.56,0.3852777777777778
5,9,4,13.87,36.6,135,141,0.399,0.656,0.5885555555555555,19.558790749206345,26.85,36.58,0,36,0.7216666666666667,0.68,1.016111111111111
6,7,5,36.6,35.1,46,52,0.428,0.604,0.6812142857142858,20.46607646349206,49.23,35.1,0,36,0.8057142857142857,0.24000000000000005,0.9750000000000001
6,5,6,35.1,21.89,33,38,0.441,0.667,0.5543277777777778,21.20731006349206,192.51,21.89,0,36,0.9410000000000001,0.16000000000000003,0.6080555555555556
2,5,5,21.89,16.78,64,73,0.428,0.606,0.5091407407407407,21.95139866349206,180.57,16.78,0,27,0.9279999999999999,0.4000000000000001,0.6214814814814815
4,4,9,16.78,1.65,43,50,0.353,0.707,0.16912499999999991,22.312509574603173,2692.18,1.65,0,36,0.8340277777777777,0.5200000000000001,0.04583333333333333
5,8,4,1.65,37.2,129,135,0.436,0.653,0.6204166666666667,23.22150957460317,28.43,37.2,0,36,0.7725,0.6400000000000001,1.0333333333333334
2,7,6,37.2,33.88,147,161,0.605,0.676,0.6621984126984126,24.15903331746032,108.12,33.88,0,36,0.9321428571428572,0.44000000000000006,0.9411111111111112
3,4,8,33.88,13.76,65,71,0.34,0.759,0.45262731481481483,24.82456131746031,252.17,13.76,0,27,0.899375,0.36000000000000004,0.5096296296296297
3,8,5,13.76,36.62,212,216,0.506,0.633,0.6736249999999999,25.751061317460312,25.49,36.63,0,36,0.8162499999999999,0.4,1.0175
1,9,5,36.62,26.7,121,149,0.809,0.634,0.7392777777777777,26.72417249523809,88.44,26.7,0,27,0.9494444444444445,0.20000000000000004,0.9888888888888888
5,6,8,26.7,19.7,27,32,0.416,0.653,0.45543750000000005,27.46408916190476,120.55,19.71,0,27,0.7547916666666667,0.68,0.73
2,9,9,19.7,36.72,327,334,0.682,0.702,0.6526666666666666,28.37164471746031,31.27,36.72,0,36,0.7688888888888888,0.44,1.02
3,6,8,36.72,34.5,120,127,0.453,0.655,0.6590902777777777,29.261228317460308,88.55,34.49,0,36,0.786875,0.28,0.9580555555555557
4,6,9,34.5,30.1,34,40,0.451,0.66,0.6088055555555556,30.05989491746031,138.22,30.1,0,36,0.7425,0.16000000000000003,0.8361111111111111
6,6,7,30.1,33.28,28,32,0.455,0.648,0.650968253968254,30.95153764126984,82.42,33.29,0,36,0.8420238095238096,0.32000000000000006,0.9247222222222222
3,8,5,33.28,36.62,110,115,0.4,0.627,0.637888888888889,31.851537641269832,56.41,36.64,0,36,0.75,0.48000000000000004,1.017777777777778
5,8,7,36.62,17.88,53,57,0.341,0.661,0.6382470238095237,32.72164458412698,35.25,17.88,0,18,0.6852678571428572,0.32000000000000006,0.9933333333333333
4,5,8,17.88,18.97,54,60,0.471,0.728,0.5730962962962962,33.513600384126974,146.78,18.97,0,27,0.9259999999999999,0.28,0.7025925925925925
4,7,9,18.97,35.62,45,51,0.595,0.643,0.6976666666666667,34.42048927301586,61.82,35.64,0,36,0.7822222222222222,0.16000000000000003,0.99
6,9,4,35.62,36.75,103,108,0.409,0.637,0.6004444444444444,35.31137816190475,24.94,36.74,0,36,0.7272222222222222,0.6400000000000001,1.0205555555555557
3,9,5,36.75,36.97,137,144,0.337,0.612,0.6555,36.18626705079364,21.67,36.96,0,36,0.6872222222222222,0.32,1.0266666666666666
4,9,7,36.97,36.56,169,176,0.524,0.676,0.6919682539682539,37.09585435238094,22.72,36.56,0,36,0.773968253968254,0.24000000000000005,1.0155555555555555
1,6,9,36.56,12.93,16,19,0.577,0.633,0.3851944444444444,37.71618775238094,237.42,12.93,0,27,0.8325,0.52,0.47888888888888886
2,5,8,12.93,15.73,48,58,0.496,0.606,0.5137212962962963,38.41564355238094,216.42,15.73,0,27,0.8747499999999999,0.20000000000000004,0.5825925925925927
1,9,7,15.73,26.48,146,176,0.843,0.606,0.6969126984126983,39.36478634285713,93.84,26.49,0,27,0.9011904761904762,0.32000000000000006,0.981111111111111
5,4,4,26.48,2.96,32,37,0.3,0.633,0.15161111111111109,39.76411954285713,1746.59,2.96,0,36,0.875,0.76,0.08222222222222222
4,9,4,2.96,36.62,174,180,0.501,0.645,0.6863888888888889,40.67545287619046,23.99,36.64,0,36,0.7783333333333333,0.28,1.017777777777778
6,9,8,36.62,36.56,107,110,0.43,0.648,0.6050833333333332,41.53300843174602,24.36,36.57,0,36,0.6438888888888888,0.4800000000000001,1.0158333333333334
4,6,4,36.56,29.03,46,51,0.471,0.6,0.5509444444444445,42.37384183174602,138.27,29.03,0,36,0.8925000000000001,0.6000000000000001,0.8063888888888889
2,6,7,29.03,28.22,98,116,0.538,0.647,0.5850873015873015,43.208365707936494,141.36,28.22,0,36,0.9104761904761905,0.4,0.7838888888888889
3,9,4,28.22,27.0,101,107,0.617,0.599,0.6648333333333334,44.1454768190476,28.38,27.0,0,27,0.8427777777777778,0.44,1.0
3,7,5,27.0,27.81,131,139,0.402,0.674,0.7193280423280423,45.060333961904746,47.66,27.82,0,27,0.7871428571428571,0.16000000000000003,1.0303703703703704
5,4,5,27.81,3.31,35,40,0.35,0.645,0.2712222222222222,45.49050036190474,1441.62,3.31,0,36,0.9375,0.28,0.09194444444444444
5,5,7,3.31,10.71,32,36,0.419,0.615,0.3364857142857143,45.97661464761903,469.1,10.71,0,45,0.8582857142857143,0.20000000000000004,0.23800000000000002
6,6,5,10.71,32.0,32,38,0.44,0.602,0.6484444444444444,46.8566147142857,100.7,32.0,0,36,0.8666666666666667,0.28,0.8888888888888888
1,7,7,32.0,18.0,51,65,0.681,0.611,0.4901904761904762,47.62575777142855,167.39,18.0,0,27,0.9228571428571429,0.6000000000000001,0.6666666666666666
5,4,6,18.0,3.89,30,35,0.287,0.639,0.20765277777777771,48.03409137142855,1033.59,3.89,0,36,0.8587499999999999,0.52,0.10805555555555556
1,7,7,3.89,23.12,131,158,0.682,0.652,0.502968253968254,48.80056742857141,174.43,23.12,0,36,0.952857142857143,0.52,0.6422222222222222
2,7,5,23.12,27.06,176,195,0.55,0.593,0.7209682539682538,49.75771028571427,50.24,27.06,0,27,0.8928571428571429,0.24000000000000005,1.0022222222222221
1,8,4,27.06,28.66,205,247,0.78,0.595,0.6543055555555555,50.63037688571427,140.14,28.66,0,36,0.9875,0.20000000000000004,0.7961111111111111
3,8,8,28.66,37.28,281,292,0.565,0.69,0.6570902777777776,51.54412688571427,28.32,37.28,0,36,0.7843749999999999,0.4800000000000001,1.0355555555555556
3,8,9,37.28,36.03,122,128,0.553,0.642,0.6952430555555555,52.42504355238093,35.05,36.04,0,36,0.7022916666666668,0.08000000000000002,1.001111111111111
1,6,9,36.03,14.26,18,23,0.588,0.588,0.3950555555555555,52.9893768190476,286.4,14.26,0,36,0.8166666666666667,0.24000000000000005,0.3961111111111111
1,9,5,14.26,34.5,208,249,0.867,0.593,0.6858055555555556,53.957210085714266,98.41,34.51,0,36,0.9816666666666667,0.44000000000000006,0.9586111111111111
2,4,8,34.5,4.36,58,73,0.363,0.701,0.2443032407407407,54.41084868571426,820.18,4.36,0,27,0.891875,0.52,0.1614814814814815
1,6,4,4.36,13.07,11,14,0.594,0.59,0.444537037037037,55.099293085714265,231.02,13.07,0,27,0.995,0.4800000000000001,0.4840740740740741
4,9,8,13.07,36.53,151,157,0.502,0.696,0.5853888888888888,55.98484864126982,26.11,36.52,0,36,0.7138888888888888,0.68,1.0144444444444445
6,9,9,36.53,36.9,163,162,0.446,0.757,0.6651388888888888,56.85218197460316,21.27,36.91,0,36,0.6683333333333333,0.24000000000000005,1.0252777777777777
6,9,8,36.9,36.38,58,64,0.6,0.645,0.7100763888888888,57.746765307936485,25.8,36.37,0,36,0.7364583333333333,0.08000000000000002,1.0102777777777776
1,4,5,36.38,1.71,26,32,0.399,0.628,0.15062499999999995,58.169065307936485,4340.92,1.71,0,45,0.99875,0.8400000000000001,0.038
4,6,7,1.71,30.69,87,94,0.398,0.682,0.5757539682539683,59.00792231746029,111.27,30.68,0,36,0.8188095238095239,0.48000000000000004,0.8522222222222222
1,9,9,30.69,26.45,193,228,0.852,0.683,0.6416481481481482,59.9368114285714,80.79,26.45,0,27,0.8527777777777779,0.52,0.9796296296296296
2,4,9,26.45,9.45,60,71,0.373,0.699,0.37537499999999996,60.48864476190474,388.02,9.45,0,27,0.8545833333333333,0.28,0.35
6,6,5,9.45,26.03,23,26,0.436,0.599,0.5970370370370369,61.41242249523807,64.39,26.03,0,27,0.8633333333333333,0.7200000000000002,0.9640740740740741
2,4,7,26.03,7.52,57,68,0.363,0.644,0.37101388888888887,62.02858929523807,277.03,7.52,0,18,0.9137500000000001,0.56,0.41777777777777775
4,9,4,7.52,17.33,86,94,0.382,0.614,0.5750555555555555,62.89114498412696,32.17,17.33,0,18,0.7122222222222222,0.6000000000000001,0.9627777777777777
1,6,6,17.33,10.45,14,18,0.581,0.592,0.4795277777777778,63.63047858412696,192.76,10.45,0,18,0.9775,0.52,0.5805555555555555
6,5,7,10.45,3.4,21,25,0.446,0.588,0.2030222222222222,64.03354498412696,1297.94,3.4,0,36,0.866,0.52,0.09444444444444444
2,8,5,3.4,27.31,193,207,0.631,0.619,0.6542384259259258,64.99129498412697,43.65,27.32,0,27,0.8943749999999999,0.6000000000000001,1.0118518518518518
5,4,7,27.31,1.65,24,29,0.312,0.676,0.18041269841269839,65.37710444126982,1730.57,1.65,0,27,0.8728571428571429,0.56,0.06111111111111111
4,8,9,1.65,37.28,129,139,0.481,0.748,0.6526319444444444,66.26357666349205,37.51,37.28,0,36,0.7161805555555556,0.4000000000000001,1.0355555555555556
2,7,4,37.28,35.66,188,211,0.677,0.613,0.6704880952380953,67.25150503492061,81.72,35.67,0,36,0.9835714285714287,0.6000000000000001,0.9908333333333333
3,6,4,35.66,50.2,160,174,0.452,0.65,0.7038148148148149,68.15994970158728,100.88,50.2,0,54,0.8766666666666667,0.12000000000000002,0.9296296296296297
6,9,6,50.2,36.62,89,93,0.416,0.648,0.6242222222222222,69.05239414603173,27.21,36.64,0,36,0.731111111111111,0.52,1.017777777777778
2,5,4,36.62,18.47,88,107,0.489,0.575,0.37392222222222216,69.69426054603173,273.15,18.47,0,45,0.989,0.6400000000000001,0.41044444444444445
2,5,4,18.47,19.11,149,166,0.489,0.664,0.6505888888888889,70.51452734603173,157.68,19.11,0,27,0.989,0.0,0.7077777777777777
3,6,9,19.11,27.19,152,162,0.36,0.721,0.6096851851851853,71.39474956825394,48.66,27.19,0,27,0.7005555555555556,0.52,1.0070370370370372
4,6,7,27.19,23.9,34,40,0.488,0.654,0.5462261904761905,72.14277357777775,192.26,23.91,0,36,0.8738095238095238,0.24000000000000005,0.6641666666666667
6,8,4,23.9,36.25,80,86,0.409,0.621,0.6341597222222223,73.04502357777774,34.0,36.25,0,36,0.755625,0.48000000000000004,1.0069444444444444
3,9,4,36.25,36.84,313,318,0.424,0.648,0.6764722222222223,73.93924579999997,25.03,36.85,0,36,0.7355555555555555,0.28,1.0236111111111112
5,4,6,36.84,7.59,17,21,0.276,0.642,0.2549166666666667,74.40374559999997,630.47,7.59,0,36,0.845,0.52,0.21083333333333332
1,6,7,7.59,15.44,11,14,0.596,0.561,0.3876587301587301,75.02003138095235,263.93,15.44,0,36,0.8973809523809524,0.4800000000000001,0.4288888888888889
3,7,4,15.44,27.69,148,158,0.382,0.632,0.6564497354497354,75.9291742380952,29.53,27.68,0,27,0.7728571428571429,0.44000000000000006,1.0251851851851852
5,9,9,27.69,27.17,103,107,0.391,0.724,0.5609814814814815,76.77695201587298,23.81,27.17,0,27,0.6194444444444445,0.6400000000000001,1.0062962962962965
4,9,5,27.17,45.7,196,205,0.557,0.65,0.670611111111111,77.70072979365075,26.78,45.7,0,45,0.8094444444444444,0.4000000000000001,1.0155555555555555
1,5,8,45.7,6.33,7,9,0.485,0.548,0.20816666666666667,0.0,726.3,6.33,0,36,0.8275,0.64,0.17583333333333334
4,6,9,6.33,29.0,42,46,0.488,0.709,0.5709444444444445,0.8035558222222222,136.74,29.0,0,36,0.8005555555555555,0.36000000000000004,0.8055555555555556
1,9,8,29.0,33.56,176,213,0.819,0.633,0.6334375,1.7033058222222222,112.46,33.57,0,36,0.850625,0.44,0.9325
5,7,6,33.56,45.03,91,98,0.479,0.629,0.6410873015873017,2.640162965079365,55.26,45.04,0,45,0.8421428571428571,0.56,1.000888888888889
1,7,6,45.03,27.0,340,326,0.409,0.742,0.6736428571428571,3.557020107936508,36.63,27.0,0,27,0.7921428571428571,0.32000000000000006,1.0
6,4,8,27.0,2.97,20,24,0.316,0.712,0.17099999999999993,3.959020107936508,1174.68,2.97,0,27,0.8399999999999999,0.68,0.11
1,4,9,2.97,3.67,16,21,0.39,0.69,0.20602777777777775,4.356287041269841,1580.31,3.67,0,45,0.8708333333333333,0.48000000000000004,0.08155555555555555
1,6,6,3.67,17.28,117,145,0.598,0.613,0.4755,5.043620374603174,233.16,17.28,0,36,0.9983333333333333,0.32,0.48000000000000004
6,9,4,17.28,36.6,100,106,0.455,0.623,0.5978888888888888,5.944731485714285,23.59,36.58,0,36,0.7527777777777778,0.68,1.016111111111111
1,7,4,36.6,22.23,25,33,0.641,0.561,0.5002460317460318,6.698541142857142,181.85,22.24,0,36,0.957857142857143,0.48000000000000004,0.6177777777777778
4,4,8,22.23,5.97,35,40,0.325,0.668,0.19404166666666667,7.1275409428571415,728.11,5.97,0,36,0.82375,0.68,0.16583333333333333
3,8,7,5.97,27.36,94,96,0.318,0.645,0.6405059523809524,7.991326657142856,25.9,27.36,0,27,0.6594642857142857,0.32000000000000006,1.0133333333333334
6,7,8,27.36,27.4,34,39,0.406,0.645,0.6435300925925926,8.868576657142855,39.77,27.41,0,27,0.693125,0.36000000000000004,1.0151851851851852
1,4,7,27.4,2.12,22,27,0.389,0.667,0.19824801587301585,9.288981485714285,2119.14,2.12,0,36,0.9626785714285715,0.6000000000000001,0.05888888888888889
5,4,9,2.12,4.19,30,34,0.351,0.737,0.21665277777777775,9.69809266349206,1135.6,4.19,0,36,0.8481944444444445,0.4800000000000001,0.1163888888888889
4,8,5,4.19,35.7,81,88,0.638,0.592,0.6534583333333334,10.65259286349206,35.48,35.7,0,36,0.8987499999999999,0.56,0.9916666666666667
4,6,6,35.7,32.72,47,54,0.443,0.611,0.6830555555555555,11.545426130158727,94.84,32.71,0,36,0.8691666666666666,0.16000000000000003,0.9086111111111111
1,7,7,32.72,19.62,49,64,0.675,0.562,0.4655714285714286,12.225854701587298,206.47,19.62,0,36,0.8835714285714287,0.36000000000000004,0.545
1,9,6,19.62,26.73,216,250,0.861,0.65,0.7565,13.211188034920632,84.88,26.73,0,27,0.9783333333333333,0.16000000000000003,0.99
4,5,8,26.73,19.84,65,72,0.452,0.734,0.4369194444444445,13.906321434920631,229.49,19.85,0,36,0.91075,0.56,0.5513888888888889
5,4,8,19.84,10.71,32,36,0.368,0.756,0.40449999999999997,14.457821434920632,420.79,10.71,0,36,0.9324999999999999,0.12000000000000002,0.29750000000000004
6,9,5,10.71,36.12,36,40,0.539,0.606,0.6377777777777778,15.37759921269841,36.15,36.14,0,36,0.7994444444444444,0.52,1.0038888888888888
3,7,6,36.12,36.44,181,190,0.433,0.648,0.6690357142857144,16.301313498412696,42.25,36.45,0,36,0.8092857142857143,0.4,1.0125000000000002
4,9,7,36.44,46.38,206,214,0.544,0.679,0.7032777777777777,17.216202387301585,25.04,46.36,0,45,0.7872222222222223,0.24000000000000005,1.0302222222222222
2,7,5,46.38,33.0,178,203,0.59,0.649,0.6547619047619047,18.134774015873013,98.01,33.0,0,36,0.9214285714285715,0.4000000000000001,0.9166666666666666
2,5,6,33.0,11.27,65,78,0.489,0.572,0.46640370370370365,18.77148488253968,294.55,11.27,0,27,0.9656666666666667,0.16000000000000003,0.4174074074074074
3,8,4,11.27,27.38,175,185,0.416,0.668,0.6628518518518518,19.67548488253968,28.13,27.37,0,27,0.76,0.36000000000000004,1.0137037037037038
3,9,6,27.38,46.8,371,382,0.561,0.709,0.7237222222222223,20.60015154920635,32.73,46.82,0,45,0.8116666666666668,0.20000000000000004,1.0404444444444445
5,9,4,46.8,45.7,154,160,0.489,0.656,0.6750555555555555,21.508818215873013,24.79,45.68,0,45,0.7716666666666667,0.32000000000000006,1.015111111111111
